cluster.index	parent.mass.NH4	number.of.spectra.NH4	RTMean.NH4	sum.precursor.intensity..NH4	LibraryID.NH4	SpectrumID.NH4	Smiles.NH4	INCHI.NH4	ProteoSAFeClusterLink.NH4	MetFragScore.NH4	MetFragSMILES.NH4	MetFragID.NH4	FusionScore.NH4	FusionSMILES.NH4	FusionID.NH4	ConsensusScore.NH4	ConsensusSMILES.NH4	ConsensusID.NH4
1569	469.402	1	1043.570	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1569									
1571	469.402	1	974.660	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1571									
1573	469.403	1	1125.240	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1573									
1574	469.403	1	1157.400	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1574									
1575	469.404	1	1189.100	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1575									
1579	470.379	1	792.330	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1579									
1580	470.381	1	854.130	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1580									
1583	470.456	1	1084.620	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1583									
1584	470.491	1	1112.910	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1584									
1585	471.237	1	443.462	0	NCGC00385645-01_C27H36O8_2-Butenoicacid,2-methyl-,9a-(acetyloxy)-1a,1b,4,4a,5,7a,7b,8,9,9a-decahydro-4a,7b-dihydroxy-3-(hydroxymethyl)-1,1,6,8-tetramethyl-5-oxo-1H-cyclopropa[3,4]benz[1,2-e]azulen-9-ylester,(2E)-	CCMSLIB00000849562	C/C=C(C)/C(=O)OC1C(C)C2(O)C(\C=C(CO)/CC3(O)C2\C=C(C)/C3=O)C4C(C)(C)C14OC(C)=O	InChI=1S/C27H36O8/c1-8-13(2)23(31)34-22-15(4)26(33)18(20-24(6,7)27(20,22)35-16(5)29)10-17(12-28)11-25(32)19(26)9-14(3)21(25)30/h8-10,15,18-20,22,28,32-33H,11-12H2,1-7H3/b13-8+	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1585									
1586	471.238	1	347.600	0	NCGC00385645-01_C27H36O8_2-Butenoicacid,2-methyl-,9a-(acetyloxy)-1a,1b,4,4a,5,7a,7b,8,9,9a-decahydro-4a,7b-dihydroxy-3-(hydroxymethyl)-1,1,6,8-tetramethyl-5-oxo-1H-cyclopropa[3,4]benz[1,2-e]azulen-9-ylester,(2E)-	CCMSLIB00000849562	C/C=C(C)/C(=O)OC1C(C)C2(O)C(\C=C(CO)/CC3(O)C2\C=C(C)/C3=O)C4C(C)(C)C14OC(C)=O	InChI=1S/C27H36O8/c1-8-13(2)23(31)34-22-15(4)26(33)18(20-24(6,7)27(20,22)35-16(5)29)10-17(12-28)11-25(32)19(26)9-14(3)21(25)30/h8-10,15,18-20,22,28,32-33H,11-12H2,1-7H3/b13-8+	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1586									
1587	471.273	1	454.378	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1587									
1588	471.274	1	454.378	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1588									
1589	471.274	1	473.367	0	NCGC00180796-02_C28H38O6_(4beta,5beta,6beta,22R)-4,27-Dihydroxy-5,6:22,26-diepoxyergosta-2,24-diene-1,26-dione	CCMSLIB00000850246	C[C@H]([C@H]1C\C(=C(CO)/C(=O)O1)C)[C@H]2CC[C@H]3[C@@H]4C[C@H]5O[C@]56[C@@H](O)\C=C/C(=O)[C@]6(C)[C@H]4CC[C@]23C	InChI=1S/C28H38O6/c1-14-11-21(33-25(32)17(14)13-29)15(2)18-5-6-19-16-12-24-28(34-24)23(31)8-7-22(30)27(28,4)20(16)9-10-26(18,19)3/h7-8,15-16,18-21,23-24,29,31H,5-6,9-13H2,1-4H3/t15-,16-,18+,19-,20-,21+,23-,24+,26+,27-,28+/m0/s1	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1589									
1590	471.311	1	591.456	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1590									
1596	471.345	1	620.854	0	NCGC00169801-02_C30H46O4_Lanosta-8,24-dien-26-oicacid,21-hydroxy-3-oxo-,(5xi,13alpha,14beta,17alpha,20S,24E)-	CCMSLIB00000851676	C\C(=C/CC[C@H](CO)[C@@H]1CC[C@]2(C)\C3=C(/CC[C@@]12C)[C@@]4(C)CCC(=O)C(C)(C)C4CC3)C(O)=O	InChI=1S/C30H46O4/c1-19(26(33)34)8-7-9-20(18-31)21-12-16-30(6)23-10-11-24-27(2,3)25(32)14-15-28(24,4)22(23)13-17-29(21,30)5/h8,20-21,24,31H,7,9-18H2,1-6H3,(H,33,34)/b19-8+/t20-,21+,24?,28-,29+,30-/m1/s1	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1596									
1599	471.349	1	680.412	0	NCGC00179701-03_C30H46O4_Lup-20(29)-en-28-oicacid,6-hydroxy-3-oxo-,(5xi,9xi,18xi)-	CCMSLIB00000850239	CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CCC4[C@@]5(C)CCC(=O)C(C)(C)C5C(O)C[C@@]34C)C12)C(O)=O	InChI=1S/C30H46O4/c1-17(2)18-10-13-30(25(33)34)15-14-28(6)19(23(18)30)8-9-21-27(5)12-11-22(32)26(3,4)24(27)20(31)16-29(21,28)7/h18-21,23-24,31H,1,8-16H2,2-7H3,(H,33,34)/t18-,19+,20?,21?,23?,24?,27+,28+,29+,30-/m0/s1	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1599									
1601	471.379	1	684.042	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1601									
1603	471.380	1	929.042	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1603									
1606	471.381	1	948.042	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1606									
1607	471.382	1	879.990	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1607									
1611	472.376	1	578.107	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1611									
1616	472.377	1	759.294	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1616									
1617	472.377	1	648.670	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1617									
1619	472.378	1	744.324	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1619									
1620	472.378	1	679.130	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1620									
1623	472.394	1	888.546	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1623									
1625	472.412	1	888.546	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1625	1	CC(C)C(=C)CCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(C(C)(C)C1CC3=O)O	C31H50O2_Euphorbia_sapinii_800				1	CC(C)C(=C)CCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(C(C)(C)C1CC3=O)O	C31H50O2_Euphorbia_sapinii_800
1627	472.413	1	1066.430	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1627	1	CC(C)C(=C)CCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(C(C)(C)C1CC3=O)O	C31H50O2_Euphorbia_sapinii_800				1	CC(C)C(=C)CCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(C(C)(C)C1CC3=O)O	C31H50O2_Euphorbia_sapinii_800
1628	472.414	1	1083.440	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1628	1	CC(C)C(=C)CCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(C(C)(C)C1CC3=O)O	C31H50O2_Euphorbia_sapinii_800				1	CC(C)C(=C)CCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(C(C)(C)C1CC3=O)O	C31H50O2_Euphorbia_sapinii_800
1629	472.431	1	912.156	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1629									
1632	472.471	1	1099.580	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1632									
1633	472.507	1	1109.870	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1633									
1634	473.253	1	438.817	0	NCGC00380717-01_C27H36O7_2-Butenoicacid,2-methyl-,9a-(acetyloxy)-1a,1b,4,4a,5,7a,7b,8,9,9a-decahydro-7b-hydroxy-3-(hydroxymethyl)-1,1,6,8-tetramethyl-5-oxo-1H-cyclopropa[3,4]benz[1,2-e]azulen-9-ylester,(2E)-	CCMSLIB00000850482	C/C=C(C)/C(=O)OC1C(C)C2(O)C3\C=C(C)/C(=O)C3C\C(=C/C2C4C(C)(C)C14OC(C)=O)CO	InChI=1S/C27H36O7/c1-8-13(2)24(31)33-23-15(4)26(32)19-9-14(3)21(30)18(19)10-17(12-28)11-20(26)22-25(6,7)27(22,23)34-16(5)29/h8-9,11,15,18-20,22-23,28,32H,10,12H2,1-7H3/b13-8+	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1634									
1635	473.254	1	329.776	0	NCGC00380717-01_C27H36O7_2-Butenoicacid,2-methyl-,9a-(acetyloxy)-1a,1b,4,4a,5,7a,7b,8,9,9a-decahydro-7b-hydroxy-3-(hydroxymethyl)-1,1,6,8-tetramethyl-5-oxo-1H-cyclopropa[3,4]benz[1,2-e]azulen-9-ylester,(2E)-	CCMSLIB00000850482	C/C=C(C)/C(=O)OC1C(C)C2(O)C3\C=C(C)/C(=O)C3C\C(=C/C2C4C(C)(C)C14OC(C)=O)CO	InChI=1S/C27H36O7/c1-8-13(2)24(31)33-23-15(4)26(32)19-9-14(3)21(30)18(19)10-17(12-28)11-20(26)22-25(6,7)27(22,23)34-16(5)29/h8-9,11,15,18-20,22-23,28,32H,10,12H2,1-7H3/b13-8+	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1635									
1636	473.289	1	652.370	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1636									
1643	473.360	1	519.900	0	NCGC00380239-01!16-hydroxy-4,4,8,10,14-pentamethyl-17-(4,5,6-trihydroxy-6-methylheptan-2-yl)-1,2,5,6,7,9,11,12,15,16-decahydrocyclopenta[a]phenanthren-3-one	CCMSLIB00000848752	CC(CC(O)C(O)C(C)(C)O)C1=C2CCC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C2(C)CC1O	InChI=1S/C30H50O5/c1-17(15-19(31)25(34)27(4,5)35)24-18-9-10-22-28(6)13-12-23(33)26(2,3)21(28)11-14-29(22,7)30(18,8)16-20(24)32/h17,19-22,25,31-32,34-35H,9-16H2,1-8H3	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1643									
1644	473.361	1	318.568	0	NCGC00380239-01!16-hydroxy-4,4,8,10,14-pentamethyl-17-(4,5,6-trihydroxy-6-methylheptan-2-yl)-1,2,5,6,7,9,11,12,15,16-decahydrocyclopenta[a]phenanthren-3-one	CCMSLIB00000848752	CC(CC(O)C(O)C(C)(C)O)C1=C2CCC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C2(C)CC1O	InChI=1S/C30H50O5/c1-17(15-19(31)25(34)27(4,5)35)24-18-9-10-22-28(6)13-12-23(33)26(2,3)21(28)11-14-29(22,7)30(18,8)16-20(24)32/h17,19-22,25,31-32,34-35H,9-16H2,1-8H3	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1644									
1645	473.361	1	348.390	0	NCGC00380239-01!16-hydroxy-4,4,8,10,14-pentamethyl-17-(4,5,6-trihydroxy-6-methylheptan-2-yl)-1,2,5,6,7,9,11,12,15,16-decahydrocyclopenta[a]phenanthren-3-one	CCMSLIB00000848752	CC(CC(O)C(O)C(C)(C)O)C1=C2CCC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C2(C)CC1O	InChI=1S/C30H50O5/c1-17(15-19(31)25(34)27(4,5)35)24-18-9-10-22-28(6)13-12-23(33)26(2,3)21(28)11-14-29(22,7)30(18,8)16-20(24)32/h17,19-22,25,31-32,34-35H,9-16H2,1-8H3	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1645									
1646	473.361	1	471.855	0	NCGC00380239-01!16-hydroxy-4,4,8,10,14-pentamethyl-17-(4,5,6-trihydroxy-6-methylheptan-2-yl)-1,2,5,6,7,9,11,12,15,16-decahydrocyclopenta[a]phenanthren-3-one	CCMSLIB00000848752	CC(CC(O)C(O)C(C)(C)O)C1=C2CCC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C2(C)CC1O	InChI=1S/C30H50O5/c1-17(15-19(31)25(34)27(4,5)35)24-18-9-10-22-28(6)13-12-23(33)26(2,3)21(28)11-14-29(22,7)30(18,8)16-20(24)32/h17,19-22,25,31-32,34-35H,9-16H2,1-8H3	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1646									
1648	473.361	1	528.878	0	NCGC00380239-01!16-hydroxy-4,4,8,10,14-pentamethyl-17-(4,5,6-trihydroxy-6-methylheptan-2-yl)-1,2,5,6,7,9,11,12,15,16-decahydrocyclopenta[a]phenanthren-3-one	CCMSLIB00000848752	CC(CC(O)C(O)C(C)(C)O)C1=C2CCC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C2(C)CC1O	InChI=1S/C30H50O5/c1-17(15-19(31)25(34)27(4,5)35)24-18-9-10-22-28(6)13-12-23(33)26(2,3)21(28)11-14-29(22,7)30(18,8)16-20(24)32/h17,19-22,25,31-32,34-35H,9-16H2,1-8H3	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1648									
1650	473.362	1	499.284	0	NCGC00380239-01!16-hydroxy-4,4,8,10,14-pentamethyl-17-(4,5,6-trihydroxy-6-methylheptan-2-yl)-1,2,5,6,7,9,11,12,15,16-decahydrocyclopenta[a]phenanthren-3-one	CCMSLIB00000848752	CC(CC(O)C(O)C(C)(C)O)C1=C2CCC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C2(C)CC1O	InChI=1S/C30H50O5/c1-17(15-19(31)25(34)27(4,5)35)24-18-9-10-22-28(6)13-12-23(33)26(2,3)21(28)11-14-29(22,7)30(18,8)16-20(24)32/h17,19-22,25,31-32,34-35H,9-16H2,1-8H3	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1650									
1651	473.362	1	579.213	0	NCGC00380239-01!16-hydroxy-4,4,8,10,14-pentamethyl-17-(4,5,6-trihydroxy-6-methylheptan-2-yl)-1,2,5,6,7,9,11,12,15,16-decahydrocyclopenta[a]phenanthren-3-one	CCMSLIB00000848752	CC(CC(O)C(O)C(C)(C)O)C1=C2CCC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C2(C)CC1O	InChI=1S/C30H50O5/c1-17(15-19(31)25(34)27(4,5)35)24-18-9-10-22-28(6)13-12-23(33)26(2,3)21(28)11-14-29(22,7)30(18,8)16-20(24)32/h17,19-22,25,31-32,34-35H,9-16H2,1-8H3	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1651									
1653	473.363	1	584.633	0	NCGC00380239-01!16-hydroxy-4,4,8,10,14-pentamethyl-17-(4,5,6-trihydroxy-6-methylheptan-2-yl)-1,2,5,6,7,9,11,12,15,16-decahydrocyclopenta[a]phenanthren-3-one	CCMSLIB00000848752	CC(CC(O)C(O)C(C)(C)O)C1=C2CCC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C2(C)CC1O	InChI=1S/C30H50O5/c1-17(15-19(31)25(34)27(4,5)35)24-18-9-10-22-28(6)13-12-23(33)26(2,3)21(28)11-14-29(22,7)30(18,8)16-20(24)32/h17,19-22,25,31-32,34-35H,9-16H2,1-8H3	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1653									
1654	473.363	1	726.294	0	NCGC00380239-01!16-hydroxy-4,4,8,10,14-pentamethyl-17-(4,5,6-trihydroxy-6-methylheptan-2-yl)-1,2,5,6,7,9,11,12,15,16-decahydrocyclopenta[a]phenanthren-3-one	CCMSLIB00000848752	CC(CC(O)C(O)C(C)(C)O)C1=C2CCC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C2(C)CC1O	InChI=1S/C30H50O5/c1-17(15-19(31)25(34)27(4,5)35)24-18-9-10-22-28(6)13-12-23(33)26(2,3)21(28)11-14-29(22,7)30(18,8)16-20(24)32/h17,19-22,25,31-32,34-35H,9-16H2,1-8H3	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1654									
1655	473.363	1	633.387	0	NCGC00380239-01!16-hydroxy-4,4,8,10,14-pentamethyl-17-(4,5,6-trihydroxy-6-methylheptan-2-yl)-1,2,5,6,7,9,11,12,15,16-decahydrocyclopenta[a]phenanthren-3-one	CCMSLIB00000848752	CC(CC(O)C(O)C(C)(C)O)C1=C2CCC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C2(C)CC1O	InChI=1S/C30H50O5/c1-17(15-19(31)25(34)27(4,5)35)24-18-9-10-22-28(6)13-12-23(33)26(2,3)21(28)11-14-29(22,7)30(18,8)16-20(24)32/h17,19-22,25,31-32,34-35H,9-16H2,1-8H3	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1655									
1656	473.364	1	234.982	0	NCGC00380239-01!16-hydroxy-4,4,8,10,14-pentamethyl-17-(4,5,6-trihydroxy-6-methylheptan-2-yl)-1,2,5,6,7,9,11,12,15,16-decahydrocyclopenta[a]phenanthren-3-one	CCMSLIB00000848752	CC(CC(O)C(O)C(C)(C)O)C1=C2CCC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C2(C)CC1O	InChI=1S/C30H50O5/c1-17(15-19(31)25(34)27(4,5)35)24-18-9-10-22-28(6)13-12-23(33)26(2,3)21(28)11-14-29(22,7)30(18,8)16-20(24)32/h17,19-22,25,31-32,34-35H,9-16H2,1-8H3	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1656									
1664	474.283	1	535.353	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1664									
1665	474.284	1	480.096	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1665									
1667	474.361	1	517.344	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1667									
1669	474.373	1	546.112	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1669									
1670	474.385	1	546.112	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1670									
1671	474.389	1	486.957	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1671	1.0000000,0.9523800,0.9447303,0.9409000,0.9276460	C=C(C)C1CCC2(C)CCC3(C)C(CCC4C(C)(CCC(=O)O)C(CCC34C)C(=C)CO)C12,C=C(C)C(CCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(C(C)(C)C1CC3=O)O)O,CC1(C)C(O)CCC2(C)C1CCC3(C)C2CCC4C3(C)CCC5(C(O)=O)C4C(C(C)=C)CC5,CC(C)C1CCC2C1(C)CCC1(C)C3=C(C(=O)CC21C)C1(C)CCC(C(C)(C)C1CC3O)O,CC(C)C1CCC2C1(C)CCC1(C)C3=C(C(CC21C)O)C1(C)CCC(C(C)(C)C1CC3=O)O	C30H48O3_Euphorbia_humifusa_692,C30H48O3_Euphorbia_micractina_691,C30H48O3_Euphorbia_latifolia_693,C30H48O3_Euphorbia_supina_690,C30H48O3_Euphorbia_supina_689				1,0.913,0.907,0.856,0.828	C=C(C)C(CCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(C(C)(C)C1CC3=O)O)O,CC1(C)C(O)CCC2(C)C1CCC3(C)C2CCC4C3(C)CCC5(C(O)=O)C4C(C(C)=C)CC5,C=C(C)C1CCC2(C)CCC3(C)C(CCC4C(C)(CCC(=O)O)C(CCC34C)C(=C)CO)C12,CC(C)C1CCC2C1(C)CCC1(C)C3=C(C(=O)CC21C)C1(C)CCC(C(C)(C)C1CC3O)O,CC(C)C1CCC2C1(C)CCC1(C)C3=C(C(CC21C)O)C1(C)CCC(C(C)(C)C1CC3=O)O	C30H48O3_Euphorbia_micractina_691,C30H48O3_Euphorbia_latifolia_693,C30H48O3_Euphorbia_humifusa_692,C30H48O3_Euphorbia_supina_690,C30H48O3_Euphorbia_supina_689
1675	474.391	1	718.111	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1675	1.0000000,0.9508533,0.9498673,0.9208271,0.9154836	C=C(C)C1CCC2(C)CCC3(C)C(CCC4C(C)(CCC(=O)O)C(CCC34C)C(=C)CO)C12,CC(C)C1CCC2C1(C)CCC1(C)C3=C(C(=O)CC21C)C1(C)CCC(C(C)(C)C1CC3O)O,CC(C)C1CCC2C1(C)CCC1(C)C3=C(C(CC21C)O)C1(C)CCC(C(C)(C)C1CC3=O)O,C=C(C)C(CCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(C(C)(C)C1CC3=O)O)O,CC1(C)C(O)CCC2(C)C1CCC3(C)C2CCC4C3(C)CCC5(C(O)=O)C4C(C(C)=C)CC5	C30H48O3_Euphorbia_humifusa_692,C30H48O3_Euphorbia_supina_690,C30H48O3_Euphorbia_supina_689,C30H48O3_Euphorbia_micractina_691,C30H48O3_Euphorbia_latifolia_693						
1681	474.392	1	833.130	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1681	1.0000000,0.9500214,0.9119946,0.9104336,0.8853193	C=C(C)C1CCC2(C)CCC3(C)C(CCC4C(C)(CCC(=O)O)C(CCC34C)C(=C)CO)C12,CC1(C)C(O)CCC2(C)C1CCC3(C)C2CCC4C3(C)CCC5(C(O)=O)C4C(C(C)=C)CC5,CC(C)C1CCC2C1(C)CCC1(C)C3=C(C(CC21C)O)C1(C)CCC(C(C)(C)C1CC3=O)O,CC(C)C1CCC2C1(C)CCC1(C)C3=C(C(=O)CC21C)C1(C)CCC(C(C)(C)C1CC3O)O,C=C(C)C(CCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(C(C)(C)C1CC3=O)O)O	C30H48O3_Euphorbia_humifusa_692,C30H48O3_Euphorbia_latifolia_693,C30H48O3_Euphorbia_supina_689,C30H48O3_Euphorbia_supina_690,C30H48O3_Euphorbia_micractina_691				1,0.941,0.9,0.703,0.64	C=C(C)C(CCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(C(C)(C)C1CC3=O)O)O,CC(C)C1CCC2C1(C)CCC1(C)C3=C(C(CC21C)O)C1(C)CCC(C(C)(C)C1CC3=O)O,CC(C)C1CCC2C1(C)CCC1(C)C3=C(C(=O)CC21C)C1(C)CCC(C(C)(C)C1CC3O)O,CC1(C)C(O)CCC2(C)C1CCC3(C)C2CCC4C3(C)CCC5(C(O)=O)C4C(C(C)=C)CC5,C=C(C)C1CCC2(C)CCC3(C)C(CCC4C(C)(CCC(=O)O)C(CCC34C)C(=C)CO)C12	C30H48O3_Euphorbia_micractina_691,C30H48O3_Euphorbia_supina_689,C30H48O3_Euphorbia_supina_690,C30H48O3_Euphorbia_latifolia_693,C30H48O3_Euphorbia_humifusa_692
1682	474.392	1	700.129	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=26326c233918419f8dc80e8af984cdae&view=cluster_details&protein=1682	1.0000000,0.8820438,0.8329256,0.7993319,0.7898918	C=C(C)C1CCC2(C)CCC3(C)C(CCC4C(C)(CCC(=O)O)C(CCC34C)C(=C)CO)C12,CC1(C)C(O)CCC2(C)C1CCC3(C)C2CCC4C3(C)CCC5(C(O)=O)C4C(C(C)=C)CC5,C=C(C)C(CCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(C(C)(C)C1CC3=O)O)O,CC(C)C1CCC2C1(C)CCC1(C)C3=C(C(=O)CC21C)C1(C)CCC(C(C)(C)C1CC3O)O,CC(C)C1CCC2C1(C)CCC1(C)C3=C(C(CC21C)O)C1(C)CCC(C(C)(C)C1CC3=O)O	C30H48O3_Euphorbia_humifusa_692,C30H48O3_Euphorbia_latifolia_693,C30H48O3_Euphorbia_micractina_691,C30H48O3_Euphorbia_supina_690,C30H48O3_Euphorbia_supina_689						
