cluster.index	parent.mass	number.of.spectra	RTMean	sum.precursor.intensity.	LibraryID	SpectrumID	Smiles	INCHI	ProteoSAFeClusterLink	MetFragScore	MetFragSMILES	MetFragID	FusionScore	FusionSMILES	FusionID	ConsensusScore	ConsensusSMILES	ConsensusID
547	507.388	1	732.86	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=547									
548	690.502	1	770.76	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=548									
549	654.595	1	896.97	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=549									
550	796.597	1	889.05	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=550									
553	710.472	1	524.35	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=553									
554	507.389	1	784.45	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=554									
555	684.643	1	1028.59	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=555									
556	704.519	1	724.89	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=556									
557	477.461	1	1098.71	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=557									
558	581.554	1	1040.37	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=558									
560	485.409	1	782.38	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=560									
563	886.751	1	1137.96	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=563									
564	591.490	1	876.29	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=564									
565	609.587	1	1133.54	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=565									
566	313.174	1	856.49	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=566									
567	828.664	1	938.12	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=567									
569	710.659	1	1066.49	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=569									
570	668.638	1	931.55	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=570									
571	738.505	1	586.87	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=571									
575	694.639	1	942.71	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=575									
579	671.476	1	618.94	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=579									
580	876.795	1	1087.63	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=580									
582	877.788	1	1095.31	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=582									
583	850.779	1	1030.83	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=583									
584	902.812	1	1182.67	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=584									
585	641.510	1	922.29	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=585									
586	690.501	1	724.52	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=586									
587	852.791	1	933.60	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=587									
588	822.749	1	1037.11	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=588									
589	640.497	1	878.83	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=589									
590	668.647	1	1099.19	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=590									
592	900.741	1	1033.84	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=592									
593	912.747	1	980.57	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=593									
594	903.805	1	1134.91	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=594									
595	640.608	1	951.81	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=595									
597	718.644	1	1116.95	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=597									
599	926.761	1	1030.84	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=599									
600	872.765	1	1035.40	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=600									
601	898.778	1	1069.90	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=601									
602	784.726	1	883.93	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=602									
603	912.739	1	1009.38	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=603									
604	642.498	1	923.54	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=604									
607	931.595	1	989.96	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=607									
608	812.653	1	1189.95	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=608									
611	409.379	1	988.01	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=611									
613	651.438	1	786.43	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=613									
614	864.704	1	1144.57	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=614									
616	882.747	1	1076.16	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=616									
617	658.605	1	905.00	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=617									
619	642.498	1	922.76	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=619									
621	798.607	1	986.31	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=621									
622	692.620	1	1056.24	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=622									
625	870.744	1	1005.71	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=625									
627	677.576	1	923.33	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=627									
628	912.707	1	1022.13	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=628									
633	445.366	1	827.44	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=633									
637	862.690	1	1065.45	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=637									
639	653.574	1	960.74	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=639									
641	992.841	1	975.86	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=641									
643	878.575	1	548.57	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=643									
644	662.572	1	923.97	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=644									
645	928.764	1	1125.70	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=645									
646	735.522	1	857.82	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=646									
647	475.379	1	802.00	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=647									
651	836.635	1	921.20	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=651									
652	888.705	1	1085.54	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=652									
654	540.531	1	1039.88	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=654									
655	428.421	1	919.87	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=655									
656	385.341	1	703.89	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=656									
658	736.490	1	514.34	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=658									
659	437.354	1	611.92	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=659									
662	397.377	1	821.27	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=662									
663	830.668	1	827.43	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=663									
664	854.574	1	593.56	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=664									
665	846.747	1	918.16	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=665									
666	775.531	1	741.48	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=666									
667	622.533	1	901.26	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=667									
668	774.532	1	776.46	0	DSF313,295,Euphorbiaditerpenoid	CCMSLIB00004678644			http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=668									
670	708.483	1	776.10	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=670									
671	757.513	1	861.85	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=671									
674	846.737	1	885.16	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=674									
675	387.337	1	492.97	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=675									
677	732.549	1	828.52	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=677									
680	634.526	1	653.73	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=680									
681	696.641	1	1014.58	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=681									
684	929.628	1	1065.75	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=684									
686	830.666	1	927.23	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=686									
688	653.543	1	916.70	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=688									
690	896.762	1	1064.31	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=690									
691	465.370	1	722.89	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=691									
693	415.367	1	624.24	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=693									
695	680.608	1	906.25	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=695									
696	880.591	1	621.97	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=696									
697	888.712	1	1048.49	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=697									
699	870.749	1	972.58	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=699									
700	844.729	1	867.53	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=700									
702	870.746	1	1145.46	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=702									
703	468.509	1	1103.27	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=703									
704	716.517	1	797.63	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=704									
705	692.631	1	1020.36	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=705									
706	844.732	1	989.82	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=706									
707	896.766	1	1028.69	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=707									
708	688.487	1	718.47	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=708	1	CC1(CCCC2(C)C3CCC4CC3(C(CC12)O)C(=O)C4(CCC1(C2CCC3C4(C)CCCC(C)(CO)C4CC(C3(C2)C1=O)O)O)O)CO	C40H62O8_Croton_tonkinensis_1305				1	CC1(CCCC2(C)C3CCC4CC3(C(CC12)O)C(=O)C4(CCC1(C2CCC3C4(C)CCCC(C)(CO)C4CC(C3(C2)C1=O)O)O)O)CO	C40H62O8_Croton_tonkinensis_1305
709	451.482	1	1103.04	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=709									
710	440.477	1	1013.44	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=710									
711	818.683	1	1178.37	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=711									
712	511.516	1	1104.41	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=712									
715	668.611	1	933.06	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=715									
716	503.407	1	869.53	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=716									
717	587.501	1	1059.69	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=717									
718	870.699	1	869.76	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=718									
719	447.352	1	706.12	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=719									
720	849.689	1	973.29	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=720									
721	423.448	1	1008.40	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=721									
723	886.693	1	707.64	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=723									
724	469.400	1	874.17	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=724									
725	692.515	1	759.78	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=725									
726	219.206	1	778.92	0	SpectralMatchtocis-7-HexadecenoicacidmethylesterfromNIST14	CCMSLIB00003138581		N/A	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=726									
728	692.517	1	790.96	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=728									
729	830.684	1	1115.18	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=729									
730	842.666	1	788.10	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=730									
732	730.535	1	762.12	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=732									
733	299.234	1	878.40	0	SpectralMatchto5-Pregnen-3.beta.-ol-20-onefromNIST14	CCMSLIB00003138228		N/A	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=733									
734	868.734	1	892.09	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=734									
735	896.756	1	1187.26	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=735									
737	909.761	1	900.15	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=737									
741	874.774	1	898.68	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=741									
743	437.350	1	613.79	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=743									
745	432.395	1	622.71	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=745									
746	920.764	1	934.10	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=746									
747	475.376	1	801.90	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=747									
749	690.603	1	941.38	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=749									
750	888.706	1	793.12	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=750									
751	559.471	1	980.18	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=751									
752	503.404	1	872.32	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=752									
753	908.731	1	1003.30	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=753									
754	629.469	1	711.60	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=754									
755	688.485	1	648.83	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=755	1	CC1(CCCC2(C)C3CCC4CC3(C(CC12)O)C(=O)C4(CCC1(C2CCC3C4(C)CCCC(C)(CO)C4CC(C3(C2)C1=O)O)O)O)CO	C40H62O8_Croton_tonkinensis_1305				1	CC1(CCCC2(C)C3CCC4CC3(C(CC12)O)C(=O)C4(CCC1(C2CCC3C4(C)CCCC(C)(CO)C4CC(C3(C2)C1=O)O)O)O)CO	C40H62O8_Croton_tonkinensis_1305
756	191.176	1	782.40	0	SpectralMatchto2,4,7,9-Tetramethyl-5-decyne-4,7-diolfromNIST14	CCMSLIB00003139804		N/A	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=756									
757	712.487	1	588.30	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=757									
759	505.372	1	696.84	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=759									
760	443.391	1	729.42	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=760									
761	872.751	1	938.33	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=761									
762	954.826	1	878.59	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=762									
763	411.324	1	556.68	0	SpectralMatchto.gamma.-TocotrienolfromNIST14	CCMSLIB00003137508		N/A	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=763									
